Tract,Disadvantaged Communities,Low-Income Communities,County name
6037408723,No,Yes,Sacramento 
6037408724,No,Yes,San Bernardino
6037408800,Yes,Yes,Los Angeles
6037430002,No,Yes,San Joaquin
6037430003,No,No,Tulare 
6037430101,Yes,Yes,Orange 
6037430102,No,Yes,Sacramento 
6037430200,No,No,Fresno 
6037430301,No,No,San Diego
6037430302,No,No,Stanislaus 
6037430400,No,No,Riverside 
6037430501,No,No,Sacramento 
6037430502,No,No,Los Angeles
6037430600,No,No,Los Angeles
6037430701,No,No,Los Angeles
6037430721,No,No,Los Angeles
6037430723,No,No,Los Angeles
6037430724,No,Yes,San Francisco
6037430801,No,No,Monterey 
6037430802,No,No,San Mateo
6037430803,No,No,Kings 
6037430901,No,Yes,Los Angeles
6037430902,No,No,Los Angeles
6037431001,No,No,Orange 
6037431002,No,Yes,Riverside 
6037431100,Yes,Yes,Merced 
6037431200,No,Yes,Los Angeles
6037431300,No,No,Los Angeles
6037431400,No,Yes,San Bernardino
6037431501,No,Yes,Los Angeles
6037431502,No,No,Orange 
6037431600,No,No,San Francisco
6037431700,No,No,Los Angeles
6037431800,No,Yes,San Bernardino
6037431900,No,Yes,Riverside 
6037432000,No,No,Kern 
6037432101,No,No,Los Angeles
6037432102,No,No,Los Angeles
6037432201,Yes,Yes,Los Angeles
6037432202,Yes,Yes,Los Angeles
6037432300,Yes,Yes,Los Angeles
6037432401,Yes,Yes,Los Angeles
6037432402,Yes,Yes,Butte 
6037432500,Yes,Yes,Riverside 
6037432601,Yes,Yes,Orange 
6037432602,Yes,Yes,Stanislaus 
6037432700,Yes,Yes,Los Angeles
6037432801,Yes,Yes,Contra Costa
6037432802,Yes,Yes,Los Angeles
6037432901,Yes,Yes,San Bernardino
6037432902,No,Yes,San Mateo
6037433101,Yes,Yes,Los Angeles
6037433102,Yes,Yes,Yolo 
6037433200,Yes,Yes,San Francisco
6037433302,Yes,Yes,Glenn 
6037433304,Yes,Yes,Sacramento 
6037433305,Yes,Yes,Los Angeles
6037433306,Yes,Yes,Los Angeles
6037433307,Yes,Yes,San Bernardino
6037433401,Yes,Yes,Los Angeles
6037433402,Yes,Yes,Contra Costa
6037433403,Yes,Yes,Orange 
6037433501,Yes,Yes,San Joaquin
6037433503,Yes,Yes,San Diego
6037433504,Yes,Yes,Los Angeles
6037433601,Yes,Yes,Alameda 
6037433602,Yes,Yes,San Joaquin
6037433700,Yes,Yes,Los Angeles
6037433801,Yes,Yes,San Francisco
6037433802,Yes,Yes,San Mateo
6037433901,Yes,Yes,Madera 
6037433902,Yes,Yes,Merced 
6037434001,Yes,Yes,San Francisco
6037434003,Yes,Yes,Sacramento 
6037434004,Yes,Yes,Riverside 
6037460000,No,No,Los Angeles
6037460100,No,No,Riverside 
6037460200,No,No,Orange 
6037460301,No,No,Los Angeles
6037460302,No,No,Orange 
6037460401,No,No,Los Angeles
6037460501,No,No,Ventura 
6037460502,No,No,Alameda 
6037460600,No,No,Los Angeles
6037460700,No,No,Los Angeles
6037460800,No,No,Los Angeles
6037460900,No,No,Los Angeles
6037461000,No,Yes,Los Angeles
6037461100,No,No,San Diego
6037461200,No,No,Contra Costa
6037461300,No,No,Riverside 
6037461400,No,No,Orange 
6037461501,No,No,Kern 
6037461502,No,Yes,Los Angeles
6037461600,Yes,Yes,Monterey 
6037461700,No,No,Riverside 
6037461901,No,Yes,Santa Clara
6037461902,No,Yes,Tulare 
6037462001,No,Yes,Los Angeles
6037462002,No,Yes,Riverside 
6037462100,No,Yes,Los Angeles
6037462201,No,Yes,Los Angeles
6037462202,No,No,Los Angeles
6037462301,No,Yes,San Bernardino
6037462302,No,No,Los Angeles
6037462400,No,No,San Joaquin
6037462500,No,No,Tulare 
6037462600,No,No,Los Angeles
6037462700,No,No,Los Angeles
6037462800,No,No,Orange 
6037462900,No,No,Los Angeles
6037463000,No,No,Alameda 
6037463101,No,No,Los Angeles
6037463102,No,No,Orange 
6037463200,No,No,San Joaquin
6037463300,No,No,Los Angeles
6037463400,No,No,Los Angeles
6037463500,No,No,Riverside 
6037463601,No,No,Fresno 
6037463602,No,No,Los Angeles
6037463700,No,No,San Joaquin
6037463800,No,No,Orange 
6037463900,No,No,Los Angeles
6037464000,No,No,Orange 
6037464100,No,No,Santa Clara
6037464200,No,No,Alameda 
6037480002,No,No,Butte 
6037480011,No,Yes,Sutter 
6037480012,No,No,Fresno 
6037480101,No,No,Riverside 
6037480102,No,Yes,Los Angeles
6037480201,No,No,San Diego
6037480202,No,No,Los Angeles
6037480302,No,No,San Bernardino
6037480303,No,Yes,Sacramento 
6037480304,No,Yes,Orange 
6037480400,No,No,San Diego
6037480500,No,No,Los Angeles
6037480600,No,No,San Joaquin
6037480702,No,No,San Bernardino
6037480703,No,No,Los Angeles
6037480704,No,No,Los Angeles
6037480802,No,Yes,Alameda 
6037480803,No,No,San Bernardino
6037480804,No,Yes,San Bernardino
6037480901,No,Yes,Santa Clara
6037480902,No,Yes,Los Angeles
6037480903,No,Yes,Alameda 
6037481001,No,Yes,Sutter 
6037481002,No,Yes,Los Angeles
6037481101,No,Yes,Riverside 
6037481102,No,Yes,Orange 
6037481103,Yes,Yes,Sacramento 
6037481201,No,Yes,Kings 
6037481202,No,Yes,Riverside 
6037481300,No,Yes,Contra Costa
6037481401,Yes,Yes,San Joaquin
6037481402,No,Yes,Los Angeles
6037481500,Yes,Yes,Madera 
6037481603,Yes,Yes,San Diego
6037481604,Yes,Yes,Nevada 
6037481605,No,Yes,Orange 
6037481606,No,Yes,Kings 
6037481711,No,Yes,Santa Clara
6037481712,No,Yes,San Diego
6037481713,No,Yes,Los Angeles
6037481714,No,Yes,Riverside 
6037481800,No,No,Los Angeles
6037481901,No,No,Santa Clara
6037481902,No,Yes,Fresno 
6037482001,No,No,San Diego
6037482002,No,No,Orange 
6037482101,No,Yes,Riverside 
6037482102,No,No,Sacramento 
6037482201,No,Yes,Riverside 
6037482202,No,Yes,Contra Costa
6037482301,No,Yes,Santa Barbara
6037482303,No,Yes,Los Angeles
6037482304,No,Yes,Solano 
6037482401,Yes,Yes,Imperial 
6037482402,Yes,Yes,Alameda 
6037482502,No,Yes,San Joaquin
6037482503,No,Yes,Los Angeles
6037482521,No,Yes,Orange 
6037482522,No,No,San Bernardino
6037482600,No,No,Santa Clara
6037482701,No,Yes,Los Angeles
6037482702,No,Yes,Orange 
6037482800,No,No,Stanislaus 
6037500100,No,No,Tulare 
6037500201,No,No,Contra Costa
6037500202,No,No,Kings 
6037500300,Yes,No,Alameda 
6037500402,Yes,Yes,Kern 
6037500403,Yes,Yes,Kern 
6037500404,Yes,No,Orange 
6037500500,Yes,Yes,Solano 
6037500600,Yes,Yes,Los Angeles
6037500700,Yes,Yes,Monterey 
6037500800,No,Yes,San Francisco
6037500900,No,Yes,Stanislaus 
6037501001,Yes,Yes,Stanislaus 
6037501002,Yes,No,Los Angeles
6037501200,No,No,Los Angeles
6037501300,No,No,Alameda 
6037501400,Yes,Yes,San Diego
6037501501,No,No,Orange 
6037501503,No,Yes,Los Angeles
6037501504,Yes,Yes,Los Angeles
6037501600,No,No,Santa Clara
6037501700,No,No,Yuba 
6037501802,No,No,Butte 
6037501803,Yes,Yes,Riverside 
6037501804,Yes,Yes,San Diego
6037501900,No,No,Los Angeles
6037502003,Yes,Yes,Los Angeles
6037502004,Yes,Yes,Orange 
6037502005,No,Yes,Sacramento 
6037502100,Yes,Yes,San Diego
6037502200,Yes,Yes,Los Angeles
6037502301,Yes,Yes,San Diego
6037502302,Yes,Yes,Los Angeles
6037502401,Yes,Yes,Orange 
6037502402,No,No,Sacramento 
6037502500,Yes,Yes,Los Angeles
6037502601,Yes,No,Contra Costa
6037502602,Yes,Yes,Orange 
6037502700,Yes,Yes,Kern 
6037502801,No,No,Los Angeles
6037502802,Yes,Yes,San Joaquin
6037502901,No,No,Los Angeles
6037502902,Yes,Yes,Santa Clara
6037503000,Yes,Yes,San Bernardino
6037503103,No,Yes,Los Angeles
6037503104,Yes,Yes,Orange 
6037503105,Yes,Yes,Alameda 
6037503106,No,Yes,Los Angeles
6037503201,No,No,Orange 
6037503202,No,Yes,Yuba 
6037503301,No,No,Alameda 
6037503302,No,Yes,Los Angeles
6037503401,No,No,Stanislaus 
6037503402,No,No,Fresno 
6037503501,No,Yes,Sacramento 
6037503502,No,No,Los Angeles
6037503601,No,No,Contra Costa
6037503602,No,No,San Diego
6037503701,No,No,Imperial 
6037503702,No,No,Contra Costa
6037503703,No,No,Sacramento 
6037503801,No,No,Los Angeles
6037503802,No,No,Los Angeles
6037503901,No,No,Riverside 
6037503902,Yes,No,Solano 
6037504001,No,No,San Bernardino
6037504002,No,No,Los Angeles
6037504101,Yes,Yes,Los Angeles
6037504102,Yes,No,Sutter 
6037530003,Yes,No,Alameda 
6037530004,Yes,Yes,Ventura 
6037530005,Yes,No,Los Angeles
6037530006,Yes,Yes,Contra Costa
6037530101,Yes,Yes,San Diego
6037530102,Yes,Yes,Fresno 
6037530202,No,Yes,Los Angeles
6037530203,Yes,Yes,Stanislaus 
6037530204,Yes,Yes,Fresno 
6037530301,Yes,Yes,San Diego
6037530302,Yes,Yes,Los Angeles
6037530400,Yes,Yes,Orange 
6037530500,Yes,Yes,San Bernardino
6037530601,Yes,Yes,Los Angeles
6037530602,Yes,Yes,Los Angeles
6037530700,Yes,Yes,Los Angeles
6037530801,Yes,Yes,Alameda 
6037530802,Yes,Yes,Alameda 
6037530901,Yes,Yes,Los Angeles
6037530902,Yes,Yes,Yuba 
6037531000,Yes,Yes,Los Angeles
6037531101,Yes,Yes,Sacramento 
6037531102,Yes,Yes,Alameda 
6037531201,Yes,Yes,San Francisco
6037531202,Yes,Yes,Los Angeles
6037531301,Yes,Yes,Kern 
6037531302,Yes,Yes,San Diego
6037531502,Yes,Yes,Los Angeles
6037531503,Yes,Yes,Orange 
6037531504,Yes,Yes,Ventura 
6037531602,Yes,Yes,Alameda 
6037531603,Yes,Yes,San Diego
6037531604,Yes,Yes,San Diego
6037531701,Yes,Yes,San Diego
6037531702,Yes,Yes,Los Angeles
6037531800,Yes,Yes,San Joaquin
6037531901,Yes,Yes,Orange 
6037531902,Yes,Yes,Los Angeles
6037532001,Yes,Yes,Riverside 
6037532002,Yes,Yes,Alameda 
6037532101,Yes,Yes,San Bernardino
6037532102,No,Yes,Butte 
6037532200,Yes,Yes,Ventura 
6037532302,Yes,Yes,Riverside 
6037532303,Yes,Yes,Los Angeles
6037532304,Yes,Yes,Sacramento 
6037532400,Yes,Yes,San Mateo
6037532500,Yes,Yes,Los Angeles
6037532603,Yes,Yes,Los Angeles
6037532604,Yes,Yes,Contra Costa
6037532605,Yes,Yes,Orange 
6037532606,Yes,Yes,Solano 
6037532700,Yes,Yes,Los Angeles
6037532800,Yes,Yes,Los Angeles
6037532900,Yes,Yes,Los Angeles
6037533001,Yes,Yes,Riverside 
6037533002,Yes,Yes,Los Angeles
6037533103,Yes,Yes,Riverside 
6037533104,Yes,Yes,Orange 
6037533105,Yes,Yes,Sacramento 
6037533106,Yes,Yes,Los Angeles
6037533107,Yes,Yes,Riverside 
6037533201,Yes,Yes,Los Angeles
6037533202,Yes,Yes,San Joaquin
6037533203,Yes,Yes,Orange 
6037533300,Yes,Yes,Riverside 
6037533401,Yes,Yes,Los Angeles
6037533402,Yes,Yes,Santa Barbara
6037533403,Yes,Yes,Stanislaus 
6037533501,Yes,Yes,Orange 
6037533502,Yes,Yes,Ventura 
6037533503,Yes,Yes,San Bernardino
6037533601,Yes,Yes,Los Angeles
6037533602,Yes,Yes,San Bernardino
6037533603,Yes,Yes,Mendocino 
6037533701,Yes,Yes,Alameda 
6037533702,Yes,Yes,Solano 
6037533703,Yes,Yes,San Mateo
6037533803,Yes,Yes,Los Angeles
6037533804,Yes,Yes,Los Angeles
6037533805,Yes,Yes,Los Angeles
6037533806,Yes,Yes,Los Angeles
6037533901,Yes,Yes,Los Angeles
6037533902,Yes,Yes,Orange 
6037534001,Yes,Yes,Riverside 
6037534002,Yes,Yes,Tulare 
6037534101,Yes,Yes,Kern 
6037534102,Yes,Yes,Riverside 
6037534201,Yes,Yes,Alameda 
6037534202,Yes,Yes,Orange 
6037534203,Yes,Yes,Monterey 
6037534301,Yes,Yes,Tulare 
6037534302,Yes,Yes,Napa 
6037534403,Yes,Yes,Los Angeles
6037534404,Yes,Yes,Contra Costa
6037534405,Yes,Yes,Orange 
6037534406,Yes,Yes,San Joaquin
6037534501,Yes,Yes,Los Angeles
6037534502,Yes,Yes,Los Angeles
6037534700,No,Yes,San Bernardino
6037534802,Yes,Yes,Los Angeles
6037534803,Yes,Yes,Alameda 
6037534804,Yes,Yes,Los Angeles
6037534900,Yes,Yes,Los Angeles
6037535001,Yes,Yes,Alameda 
6037535002,Yes,Yes,San Bernardino
6037535101,Yes,Yes,Los Angeles
6037535102,Yes,Yes,San Joaquin
6037535200,Yes,Yes,Los Angeles
6037535300,Yes,Yes,Los Angeles
6037535400,Yes,Yes,Kings 
6037535501,Yes,Yes,Los Angeles
6037535502,No,Yes,Los Angeles
6037535503,Yes,Yes,San Benito
6037535603,Yes,Yes,Santa Clara
6037535604,Yes,Yes,San Joaquin
6037535605,Yes,Yes,Fresno 
6037535606,Yes,Yes,San Diego
6037535607,Yes,Yes,San Diego
6037535701,No,Yes,Fresno 
6037535702,Yes,Yes,Los Angeles
6037535802,No,Yes,Sutter 
6037535803,Yes,Yes,Riverside 
6037535804,No,Yes,Placer 
6037535901,Yes,Yes,Los Angeles
6037535902,Yes,Yes,Kern 
6037536000,Yes,Yes,San Francisco
6037536102,Yes,Yes,Riverside 
6037536103,Yes,Yes,Ventura 
6037536104,Yes,Yes,Kern 
6037536200,Yes,Yes,Orange 
6037540000,Yes,Yes,Tulare 
6037540101,Yes,Yes,Merced 
6037540102,Yes,Yes,Butte 
6037540201,No,Yes,Los Angeles
6037540202,Yes,Yes,Los Angeles
6037540203,Yes,Yes,Orange 
6037540300,Yes,Yes,San Diego
6037540400,Yes,Yes,Solano 
6037540501,Yes,Yes,Riverside 
6037540502,Yes,Yes,Kern 
6037540600,Yes,Yes,Santa Clara
6037540700,Yes,Yes,Riverside 
6037540800,Yes,Yes,Los Angeles
6037540901,Yes,Yes,Imperial 
6037540902,Yes,Yes,San Joaquin
6037541001,Yes,Yes,San Benito
6037541002,Yes,Yes,Los Angeles
6037541100,Yes,Yes,Santa Clara
6037541200,Yes,Yes,Los Angeles
6037541300,Yes,Yes,Solano 
6037541400,Yes,Yes,Riverside 
6037541500,Yes,Yes,Riverside 
6037541603,Yes,Yes,Orange 
6037541604,Yes,Yes,Los Angeles
6037541605,Yes,Yes,San Bernardino
6037541606,Yes,Yes,Stanislaus 
6037541700,Yes,Yes,Stanislaus 
6037541801,Yes,Yes,Los Angeles
6037541802,Yes,Yes,Riverside 
6037542000,Yes,Yes,Los Angeles
6037542103,Yes,Yes,Los Angeles
6037542104,Yes,Yes,Orange 
6037542105,Yes,Yes,Los Angeles
6037542106,Yes,Yes,Los Angeles
6037542200,Yes,Yes,Los Angeles
6037542401,Yes,Yes,Sacramento 
6037542402,Yes,Yes,Los Angeles
6037542501,Yes,Yes,Riverside 
6037542502,Yes,Yes,Kern 
6037542601,Yes,Yes,Riverside 
6037542602,Yes,Yes,Orange 
6037542700,Yes,Yes,San Joaquin
6037542800,Yes,Yes,Alameda 
6037542900,Yes,Yes,Tulare 
6037543000,Yes,Yes,Riverside 
6037543100,Yes,Yes,Tehama 
6037543201,Yes,Yes,San Mateo
6037543202,Yes,Yes,San Bernardino
6037543304,No,No,Sacramento 
6037543305,Yes,Yes,San Francisco
6037543306,Yes,No,Orange 
6037543321,Yes,No,Riverside 
6037543322,Yes,No,Los Angeles
6037543400,Yes,No,Los Angeles
6037543501,Yes,Yes,Riverside 
6037543502,Yes,Yes,Stanislaus 
6037543503,No,No,Los Angeles
6037543601,No,No,Monterey 
6037543602,No,No,Sacramento 
6037543603,No,No,San Francisco
6037543604,Yes,No,Santa Clara
6037543701,No,Yes,Riverside 
6037543702,Yes,No,Siskiyou 
6037543703,No,No,Los Angeles
6037543801,Yes,No,Orange 
6037543802,Yes,No,Los Angeles
6037543903,Yes,Yes,Alameda 
6037543905,Yes,Yes,Los Angeles
6037544001,Yes,Yes,Ventura 
6037544002,Yes,No,San Joaquin
6037550000,Yes,No,Los Angeles
6037550100,Yes,No,Los Angeles
6037550201,Yes,Yes,San Francisco
6037550202,Yes,Yes,Los Angeles
6037550300,Yes,Yes,San Bernardino
6037550400,No,No,Alameda 
6037550500,No,No,Riverside 
6037550601,No,Yes,Los Angeles
6037550602,No,No,Los Angeles
6037550700,No,No,Kings 
6037550800,Yes,No,Los Angeles
6037550901,No,Yes,Los Angeles
6037550902,No,Yes,Los Angeles
6037551000,No,No,Stanislaus 
6037551101,Yes,Yes,Orange 
6037551102,Yes,Yes,Los Angeles
6037551201,No,Yes,Stanislaus 
6037551202,No,No,Los Angeles
6037551300,No,Yes,Napa 
6037551401,Yes,Yes,San Bernardino
6037551402,No,Yes,San Diego
6037551501,No,Yes,San Joaquin
6037551502,No,No,Alameda 
6037551600,No,No,San Bernardino
6037551700,Yes,Yes,San Bernardino
6037551800,Yes,Yes,Kings 
6037551900,Yes,Yes,Stanislaus 
6037552001,No,Yes,Riverside 
6037552002,Yes,Yes,Riverside 
6037552100,Yes,Yes,San Bernardino
6037552200,Yes,Yes,Tulare 
6037552301,Yes,No,Los Angeles
6037552302,Yes,Yes,Los Angeles
6037552400,Yes,Yes,Sonoma 
6037552601,Yes,Yes,Los Angeles
6037552602,Yes,Yes,Monterey 
6037552700,Yes,Yes,Los Angeles
6037552800,No,Yes,Alameda 
6037552900,Yes,Yes,Santa Clara
6037553000,Yes,No,Riverside 
6037553100,Yes,Yes,Los Angeles
6037553200,Yes,Yes,Los Angeles
6037553300,No,Yes,Los Angeles
6037553400,No,Yes,Santa Barbara
6037553502,Yes,Yes,Orange 
6037553503,No,Yes,Alameda 
6037553504,Yes,Yes,Orange 
6037553601,Yes,Yes,San Bernardino
6037553602,Yes,Yes,San Benito
6037553701,Yes,Yes,Riverside 
6037553702,Yes,Yes,Orange 
6037553801,Yes,Yes,Los Angeles
6037553802,Yes,Yes,Fresno 
6037553901,Yes,Yes,Sacramento 
6037553902,Yes,Yes,San Diego
6037554001,Yes,Yes,Fresno 
6037554002,Yes,Yes,Riverside 
6037554101,Yes,Yes,Tulare 
6037554103,No,No,San Francisco
6037554104,Yes,Yes,Sacramento 
6037554105,Yes,Yes,Kern 
6037554201,No,No,Riverside 
6037554203,Yes,Yes,Los Angeles
6037554204,Yes,Yes,San Mateo
6037554301,Yes,Yes,Sacramento 
6037554302,Yes,Yes,Los Angeles
6037554403,Yes,Yes,Los Angeles
6037554404,Yes,Yes,Ventura 
6037554405,Yes,Yes,Los Angeles
6037554406,No,No,Riverside 
6037554511,No,No,Los Angeles
6037554512,No,No,Los Angeles
6037554513,No,No,San Francisco
6037554514,No,No,Los Angeles
6037554515,No,No,Tulare 
6037554516,No,No,Riverside 
6037554517,No,No,Los Angeles
6037554518,No,No,Orange 
6037554519,No,No,Orange 
6037554521,No,No,Ventura 
6037554522,No,No,Los Angeles
6037554600,Yes,Yes,Riverside 
6037554700,No,Yes,Riverside 
6037554801,Yes,Yes,Contra Costa
6037554802,No,No,San Joaquin
6037554900,No,Yes,Los Angeles
6037555001,Yes,Yes,Santa Clara
6037555002,No,Yes,Riverside 
6037555102,Yes,Yes,Ventura 
6037555103,No,No,Solano 
6037555104,No,Yes,Los Angeles
6037555202,No,No,San Bernardino
6037555211,Yes,Yes,Santa Clara
6037555212,No,Yes,Riverside 
6037570001,No,No,Los Angeles
6037570002,No,No,Orange 
6037570003,No,No,Santa Clara
6037570100,Yes,No,San Bernardino
6037570202,Yes,Yes,Colusa 
6037570203,Yes,Yes,Orange 
6037570204,Yes,Yes,Los Angeles
6037570301,Yes,Yes,Los Angeles
6037570303,Yes,Yes,Riverside 
6037570304,Yes,Yes,San Diego
6037570402,Yes,Yes,Los Angeles
6037570403,Yes,Yes,Orange 
6037570404,Yes,Yes,Alameda 
6037570501,Yes,No,Los Angeles
6037570502,Yes,Yes,Los Angeles
6037570601,Yes,Yes,Sonoma 
6037570602,Yes,Yes,Los Angeles
6037570603,Yes,Yes,San Joaquin
6037570701,No,No,Los Angeles
6037570702,No,No,Los Angeles
6037570800,No,No,Monterey 
6037570901,No,No,Santa Clara
6037570902,No,No,Contra Costa
6037571000,No,No,San Diego
6037571101,No,No,San Mateo
6037571102,No,No,Orange 
6037571200,No,No,Los Angeles
6037571300,No,No,Sacramento 
6037571400,No,No,Merced 
6037571502,No,Yes,Sacramento 
6037571503,No,No,Fresno 
6037571504,No,Yes,Los Angeles
6037571600,No,Yes,Los Angeles
6037571701,Yes,Yes,Tulare 
6037571703,Yes,Yes,Fresno 
6037571704,No,Yes,Santa Cruz
6037571800,No,No,Orange 
6037571900,No,No,Sacramento 
6037572001,No,No,San Diego
6037572002,No,No,Sacramento 
6037572100,Yes,No,Monterey 
6037572201,Yes,No,Alameda 
6037572202,No,No,Santa Cruz
6037572301,Yes,Yes,Sacramento 
6037572302,Yes,Yes,Contra Costa
6037572400,No,Yes,San Bernardino
6037572500,Yes,Yes,Los Angeles
6037572600,Yes,No,San Benito
6037572700,Yes,Yes,Riverside 
6037572800,Yes,Yes,Orange 
6037572900,Yes,Yes,Fresno 
6037573002,Yes,Yes,San Joaquin
6037573003,Yes,Yes,Fresno 
6037573004,Yes,Yes,Alameda 
6037573100,Yes,Yes,Riverside 
6037573201,Yes,Yes,Los Angeles
6037573202,Yes,Yes,Tehama 
6037573300,Yes,Yes,Sonoma 
6037573401,No,No,Los Angeles
6037573402,Yes,Yes,Fresno 
6037573403,No,No,Monterey 
6037573601,No,No,Alameda 
6037573700,No,No,Ventura 
6037573800,No,No,Orange 
6037573902,No,No,Solano 
6037574000,No,No,Los Angeles
6037574100,No,No,Los Angeles
6037574201,No,No,Los Angeles
6037574202,No,No,Solano 
6037574300,No,No,San Diego
6037574400,No,No,Los Angeles
6037574500,No,No,Santa Clara
6037574601,No,No,San Joaquin
6037574602,No,No,Orange 
6037574700,No,No,Alameda 
6037574800,No,No,Los Angeles
6037574901,No,No,Los Angeles
6037574902,No,Yes,Sacramento 
6037575001,No,No,Los Angeles
6037575002,No,No,Los Angeles
6037575101,Yes,Yes,Santa Clara
6037575102,Yes,Yes,Los Angeles
6037575103,Yes,Yes,Sacramento 
6037575201,Yes,Yes,Los Angeles
6037575202,Yes,Yes,Alameda 
6037575300,Yes,Yes,Yolo 
6037575401,Yes,Yes,Los Angeles
6037575402,Yes,Yes,Solano 
6037575500,Yes,No,Los Angeles
6037575801,Yes,Yes,Riverside 
6037575802,Yes,Yes,Riverside 
6037575803,Yes,Yes,Los Angeles
6037575901,Yes,Yes,Orange 
6037575902,Yes,Yes,Los Angeles
6037576001,Yes,No,Riverside 
6037576200,Yes,Yes,Riverside 
6037576301,Yes,Yes,Orange 
6037576302,Yes,Yes,Orange 
6037576401,Yes,Yes,Kern 
6037576402,Yes,Yes,Orange 
6037576403,Yes,Yes,Riverside 
6037576501,No,Yes,Los Angeles
6037576502,No,Yes,Orange 
6037576503,No,Yes,Los Angeles
6037576601,No,Yes,Monterey 
6037576602,No,No,Contra Costa
6037576700,No,No,Santa Cruz
6037576801,No,Yes,Los Angeles
6037576802,No,Yes,Los Angeles
6037576901,Yes,Yes,Colusa 
6037576903,Yes,Yes,Los Angeles
6037576904,No,Yes,Alameda 
6037577000,No,No,Los Angeles
6037577100,No,No,San Bernardino
6037577200,No,No,Solano 
6037577300,No,No,San Bernardino
6037577400,No,No,San Diego
6037577501,No,No,Riverside 
6037577504,No,No,Los Angeles
6037577602,No,No,Alameda 
6037577603,No,No,Orange 
6037577604,No,No,Los Angeles
6037599000,No,Yes,Riverside 
6037599100,No,No,San Bernardino
6037600100,Yes,Yes,Shasta 
6037600201,No,Yes,Los Angeles
6037600202,No,Yes,Los Angeles
6037600302,Yes,Yes,Butte 
6037600303,Yes,Yes,San Diego
6037600304,Yes,Yes,Alameda 
6037600400,Yes,Yes,Santa Clara
6037600501,No,Yes,Los Angeles
6037600502,Yes,Yes,Los Angeles
6037600601,No,No,Los Angeles
6037600602,No,Yes,Los Angeles
6037600702,No,No,Los Angeles
6037600703,No,No,Santa Clara
6037600704,No,No,Los Angeles
6037600801,No,Yes,San Mateo
6037600802,No,Yes,Merced 
6037600902,Yes,Yes,Los Angeles
6037600911,No,Yes,Alameda 
6037600912,No,Yes,Sacramento 
6037601001,Yes,Yes,Sacramento 
6037601002,Yes,Yes,Orange 
6037601100,Yes,Yes,San Bernardino
6037601202,Yes,Yes,San Diego
6037601211,Yes,Yes,Los Angeles
6037601212,Yes,Yes,Los Angeles
6037601301,No,Yes,San Bernardino
6037601302,Yes,Yes,Riverside 
6037601303,Yes,Yes,Los Angeles
6037601401,Yes,Yes,Alameda 
6037601402,Yes,Yes,Los Angeles
6037601501,Yes,Yes,Riverside 
6037601502,Yes,Yes,Fresno 
6037601600,Yes,Yes,San Diego
